date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2013-05-07,66.4242,66.5356,64.8142,65.5225,120499960,17214280,-0.293143,-0.445,65.5909,"May 7, 13",-0.09135222764141959
2013-05-08,65.5771,66.4814,65.1156,66.2628,118010781,16858683,0.740285,1.13,66.128,"May 8, 13",-0.08108595352371863
2013-05-09,65.6871,66.1428,65.0828,65.2528,99555337,14222191,-1.01,-1.524,65.6291,"May 9, 13",-0.09509235209035102
2013-05-10,65.4242,65.6728,64.3542,64.7099,83631828,11947404,-0.542857,-0.832,64.7858,"May 10, 13",-0.10262113801294956
2013-05-13,64.5014,65.4142,64.4999,64.9628,79220953,11317279,0.252857,0.391,65.0552,"May 13, 13",-0.0991139912827503
2013-05-14,64.8356,65.0285,63.1642,63.4085,111647130,15949590,-1.5543,-2.393,64.0234,"May 14, 13",-0.12066859058187572
2013-05-15,62.7371,62.9999,60.3371,61.2642,185278968,26468424,-2.1443,-3.382,61.5315,"May 15, 13",-0.1504051454793308
2013-05-16,60.4628,62.5499,59.8428,62.0825,150794546,21542078,0.818285,1.336,61.6584,"May 16, 13",-0.13905718909608797
2013-05-17,62.7214,62.8699,61.5728,61.8942,106973181,15281883,-0.188286,-0.303,62.0637,"May 17, 13",-0.141668481026877
2013-05-20,61.7014,63.6857,61.4428,63.2757,112681030,16097290,1.3814,2.232,63.0118,"May 20, 13",-0.12251022397756751
2013-05-21,62.5928,63.6399,62.0285,62.8085,113921367,16274481,-0.467142,-0.738,62.8212,"May 21, 13",-0.12898922339373642
2013-05-22,63.4357,64.0499,62.6028,63.0505,110727309,15818187,0.242,0.385,63.4224,"May 22, 13",-0.12563323482628594
2013-05-23,62.2785,63.7371,62.2557,63.1628,88244695,12606385,0.112286,0.178,63.1821,"May 23, 13",-0.12407588971833271
2013-05-24,62.9785,63.6657,62.9085,63.5928,69036716,9862388,0.43,0.681,63.4475,"May 24, 13",-0.11811276953649914
2013-05-28,64.2714,64.4442,62.9785,63.0627,96404189,13772027,-0.530142,-0.834,63.5698,"May 28, 13",-0.12546404862577812
2013-05-29,62.8571,63.9285,62.7714,63.5642,82641944,11805992,0.501571,0.795,63.5205,"May 29, 13",-0.11850938636719781
2013-05-30,63.6642,64.9285,63.5014,64.5114,88379522,12625646,0.947142,1.49,64.2463,"May 30, 13",-0.10537388070154032
2013-05-31,64.6428,65.2999,64.2142,64.2478,95832240,13690320,-0.263571,-0.409,64.8497,"May 31, 13",-0.10902941205021777
2013-06-03,64.3899,64.6228,63.2114,64.3885,92926932,13275276,0.140714,0.219,63.3247,"Jun 3, 13",-0.10707822365583648
2013-06-04,64.7456,64.9185,63.9128,64.1871,72860221,10408603,-0.201428,-0.313,64.4618,"Jun 4, 13",-0.10987118273635098
2013-06-05,63.6642,64.3885,63.3871,63.5871,72545760,10363680,-0.599999,-0.935,63.7663,"Jun 5, 13",-0.11819181554821179
2013-06-06,63.6385,63.8571,62.0071,62.6371,104230322,14890046,-0.949999,-1.494,62.6775,"Jun 6, 13",-0.13136615083365807
2013-06-07,62.3571,63.3199,61.8242,63.1158,101120551,14445793,0.478714,0.764,62.6465,"Jun 7, 13",-0.12472767262192842
2013-06-10,63.5328,64.1541,62.3999,62.6985,112522179,16074597,-0.417285,-0.661,63.8728,"Jun 10, 13",-0.13051467274257755
2013-06-11,62.2485,63.2514,61.9028,62.5142,71526560,10218080,-0.184286,-0.294,62.7838,"Jun 11, 13",-0.13307049378795413
2013-06-12,62.7857,63.0357,61.6428,61.7414,66295887,9470841,-0.772856,-1.236,62.1754,"Jun 12, 13",-0.1437874688496309
2013-06-13,61.7857,62.4485,61.2499,62.2807,71456693,10208099,0.539285,0.873,61.8399,"Jun 13, 13",-0.1363086067239033
2013-06-14,62.1999,62.3271,61.2142,61.4357,67962419,9708917,-0.844999,-1.357,61.6364,"Jun 14, 13",-0.14802683126727398
2013-06-17,61.6342,62.2428,61.4802,61.7142,64818670,9259810,0.278571,0.453,61.8612,"Jun 17, 13",-0.14416467087043525
2013-06-18,61.6514,62.1285,61.4585,61.6814,48753768,6964824,-0.032857,-0.053,61.7788,"Jun 18, 13",-0.144619532130817
2013-06-19,61.6285,61.6657,60.4285,60.4285,77715057,11102151,-1.2529,-2.031,60.9275,"Jun 19, 13",-0.16199440021411757
2013-06-20,59.8999,60.8542,59.3099,59.5482,89327210,12761030,-0.880285,-1.457,60.0077,"Jun 20, 13",-0.17420215532125263
2013-06-21,59.7842,59.9999,58.3,59.0714,120286768,17183824,-0.476857,-0.801,59.0307,"Jun 21, 13",-0.1808142848624114
2013-06-24,58.1999,58.3799,56.8642,57.5057,120104964,17157852,-1.5657,-2.651,57.4751,"Jun 24, 13",-0.20252697618496213
2013-06-25,57.9571,58.2557,56.9757,57.5185,78534687,11219241,0.012857,0.022,57.4484,"Jun 25, 13",-0.20234946935164233
2013-06-26,57.6999,57.8271,56.5228,56.8671,91924994,13132142,-0.651428,-1.133,56.9554,"Jun 26, 13",-0.21138290304105256
2013-06-27,57.0357,57.3414,56.2199,56.2542,84297955,12042565,-0.612857,-1.078,56.6387,"Jun 27, 13",-0.2198824294583684
2013-06-28,55.9085,57.1814,55.5528,56.6471,144619734,20659962,0.392857,0.698,56.4373,"Jun 28, 13",-0.21443380173873483
2013-07-01,57.5271,58.8957,57.3171,58.4599,97743408,13963344,1.8129,3.2,58.3129,"Jul 1, 13",-0.18929439646983284
2013-07-02,58.5657,60.2328,58.4957,59.7842,117442150,16777450,1.3243,2.265,59.5844,"Jul 2, 13",-0.17092937308192077
2013-07-03,60.1228,60.4257,59.6357,60.1142,60232158,8604594,0.33,0.552,60.0384,"Jul 3, 13",-0.16635302503539737
2013-07-05,60.0557,60.4699,59.3357,59.6314,68505794,9786542,-0.482857,-0.803,59.7208,"Jul 5, 13",-0.17304836090467463
2013-07-08,60.0157,60.1428,58.6642,59.2928,74521398,10645914,-0.338571,-0.568,59.193,"Jul 8, 13",-0.17774397135483475
2013-07-09,59.0857,60.4999,58.6257,60.3357,88142026,12591718,1.0429,1.759,59.7664,"Jul 9, 13",-0.16328132475568533
2013-07-10,59.9428,60.6857,59.7499,60.1042,70107226,10015318,-0.231428,-0.384,60.2661,"Jul 10, 13",-0.16649170224892834
2013-07-11,60.4214,61.1785,60.1671,61.0411,81571665,11653095,0.936856,1.559,60.8141,"Jul 11, 13",-0.1534990341132077
2013-07-12,61.0928,61.3985,60.4871,60.9299,69882694,9983242,-0.111143,-0.182,60.9243,"Jul 12, 13",-0.15504112472767254
2013-07-15,60.7157,61.6371,60.6857,61.0628,60478033,8639719,0.132857,0.218,61.2291,"Jul 15, 13",-0.15319810455984537
2013-07-16,60.9314,61.5299,60.5957,61.4564,54033805,7719115,0.393571,0.645,61.1627,"Jul 16, 13",-0.1477397694352647
2013-07-17,61.3857,61.7457,61.1742,61.4728,49743169,7106167,0.016429,0.027,61.4647,"Jul 17, 13",-0.1475123388050739
2013-07-18,61.9114,62.1242,61.5157,61.6797,54696012,7813716,0.206857,0.337,61.8261,"Jul 18, 13",-0.14464310725711726
2013-07-19,61.8714,61.9971,60.6214,60.7071,67174828,9596404,-0.97257,-1.577,61.1012,"Jul 19, 13",-0.1581308530451436
2013-07-22,61.3514,61.3928,60.7811,60.9014,51946202,7420886,0.194286,0.32,61.0394,"Jul 22, 13",-0.15543635478623594
2013-07-23,60.8571,60.9942,59.8157,59.8557,91062300,13008900,-1.0457,-1.717,60.8619,"Jul 23, 13",-0.169937831005174
2013-07-24,62.7042,63.5128,62.1799,62.9299,147978789,21139827,3.0743,5.136,62.9927,"Jul 24, 13",-0.1273056820214699
2013-07-25,62.9571,63.0571,62.2585,62.6428,57371671,8195953,-0.287143,-0.456,62.6204,"Jul 25, 13",-0.13128710482194533
2013-07-26,62.1857,63.0057,62.0485,62.9985,50031170,7147310,0.355714,0.568,62.7167,"Jul 26, 13",-0.1263543563366472
2013-07-29,62.9714,64.2842,62.8857,63.9699,62021344,8860192,0.971428,1.542,63.9013,"Jul 29, 13",-0.11288325181424456
2013-07-30,64.2799,65.3071,64.1757,64.7599,77257432,11036776,0.789999,1.235,64.8257,"Jul 30, 13",-0.10192775194529453
2013-07-31,64.9985,65.3346,64.2042,64.6471,80637830,11519690,-0.112857,-0.174,64.7228,"Jul 31, 13",-0.10349203091392446
2013-08-01,65.1075,65.2571,64.7514,65.2394,51461179,7351597,0.592285,0.916,65.0863,"Aug 1, 13",-0.09527817955648243
2013-08-02,65.4299,66.1214,65.2371,66.0771,68467077,9781011,0.837713,1.284,65.716,"Aug 2, 13",-0.0836611893789895
2013-08-05,66.3842,67.2385,66.0214,67.0642,79589930,11369990,0.987142,1.494,66.7942,"Aug 5, 13",-0.06997236163134322
2013-08-06,66.8599,67.4128,66.0242,66.4642,83715443,11959349,-0.599999,-0.895,66.6624,"Aug 6, 13",-0.07829299444320394
2013-08-07,66.2571,66.7142,65.9671,66.4256,74663176,10666168,-0.038571,-0.058,66.226,"Aug 7, 13",-0.07882828848743367
2013-08-08,66.2649,66.2999,65.4214,65.8585,63946841,9135263,-0.567142,-0.854,65.8444,"Aug 8, 13",-0.08669267326677738
2013-08-09,65.5199,65.7799,64.8071,64.9214,66772986,9538998,-0.937142,-1.423,65.1552,"Aug 9, 13",-0.09968811494676863
2013-08-12,65.2656,66.9499,65.2328,66.7656,91008477,13001211,1.8443,2.841,66.4001,"Aug 12, 13",-0.07411326322737918
2013-08-13,67.2771,70.6656,66.8642,69.9385,219634975,31376425,3.1729,4.752,68.9283,"Aug 13, 13",-0.03011237014612406
2013-08-14,71.1256,72.0356,70.4856,71.2142,188602792,26943256,1.2757,1.824,71.2855,"Aug 14, 13",-0.012421318015972715
2013-08-15,70.9171,71.7712,69.869,71.1299,122441893,17491699,-0.084286,-0.118,71.1573,"Aug 15, 13",-0.01359036692603914
2013-08-16,71.4499,71.8485,71.2656,71.7614,90461889,12923127,0.631428,0.888,71.6065,"Aug 16, 13",-0.004832900891555825
2013-08-19,72.0485,73.3914,71.9999,72.5342,127478547,18211221,0.772856,1.077,72.8987,"Aug 19, 13",0.005884074170120918
2013-08-20,72.8156,72.9385,71.5456,71.5814,89531771,12790253,-0.952856,-1.314,72.0161,"Aug 20, 13",-0.007329090735113958
2013-08-21,71.9414,72.4499,71.5999,71.7656,83809726,11972818,0.184286,0.257,71.9926,"Aug 21, 13",-0.0047746564618726395
2013-08-22,72.1399,72.2271,71.1714,71.8514,60877852,8696836,0.085714,0.119,71.7481,"Aug 22, 13",-0.00358480596977666
2013-08-23,71.8956,71.9071,71.3356,71.5742,55587686,7941098,-0.277143,-0.386,71.5833,"Aug 23, 13",-0.007428938328856252
2013-08-26,71.5356,72.8856,71.4999,71.8528,82398085,11771155,0.278571,0.389,72.2283,"Aug 26, 13",-0.0035653911598822648
2013-08-27,71.1428,71.7871,69.4714,69.7985,105930335,15132905,-2.0543,-2.859,70.5375,"Aug 27, 13",-0.03205385113555825
2013-08-28,69.4285,70.8285,69.4285,70.1279,76793066,10970438,0.329428,0.472,70.286,"Aug 28, 13",-0.027485823721846783
2013-08-29,70.2356,70.9285,70.1614,70.2428,59807748,8543964,0.114857,0.164,70.595,"Aug 29, 13",-0.025892422538375363
2013-08-30,70.2856,70.4214,69.4999,69.6022,68078395,9725485,-0.640571,-0.912,69.7818,"Aug 30, 13",-0.03477608483717215
2013-09-03,70.4428,71.5142,69.6214,69.7971,83000148,11857164,0.194857,0.28,70.3688,"Sep 3, 13",-0.03207326594545265
2013-09-04,71.3656,71.7485,70.8971,71.2415,86049453,12292779,1.4444,2.069,71.2998,"Sep 4, 13",-0.012042729223033094
2013-09-05,71.4642,71.5256,70.5199,70.7528,58913211,8416173,-0.488714,-0.686,70.9447,"Sep 5, 13",-0.018819884648293823
2013-09-06,71.2056,71.3399,69.9928,71.1742,89551595,12793085,0.421428,0.596,70.8894,"Sep 6, 13",-0.012976026870096854
2013-09-09,72.1428,72.5599,71.9256,72.3099,84887432,12126776,1.1357,1.596,72.259,"Sep 9, 13",0.002773544270620301
2013-09-10,72.3142,72.4928,69.9285,70.6628,185494435,26499205,-1.6471,-2.278,71.3773,"Sep 10, 13",-0.02006797957007279
2013-09-11,66.7157,67.6699,66.4014,66.8156,224250866,32035838,-3.8471,-5.444,66.9612,"Sep 11, 13",-0.07341987715972416
2013-09-12,66.9285,67.9142,66.5728,67.5271,100874816,14410688,0.711428,1.065,67.3485,"Sep 12, 13",-0.06355299341699257
2013-09-13,67.0485,67.4041,66.3856,66.4142,74578903,10654129,-1.1129,-1.648,66.7382,"Sep 13, 13",-0.07898638051085916
2013-09-16,65.8571,65.9442,63.8885,64.3028,136823442,19546206,-2.1114,-3.179,64.8059,"Sep 16, 13",-0.1082666873757971
2013-09-17,63.9942,65.6728,63.9285,65.0456,99756489,14250927,0.742856,1.155,65.0847,"Sep 17, 13",-0.09796574395471362
2013-09-18,66.1685,66.6214,65.8085,66.3828,113743049,16249007,1.3371,2.056,66.2316,"Sep 18, 13",-0.0794218269613464
2013-09-19,67.2428,67.9756,67.0356,67.4714,100918377,14416911,1.0886,1.64,67.6096,"Sep 19, 13",-0.06432542549636033
2013-09-20,68.2856,68.3642,66.5714,66.7728,174570949,24938707,-0.698571,-1.035,67.3582,"Sep 20, 13",-0.07401341563363689
2013-09-23,70.8714,70.9871,68.9428,70.0914,190021706,27145958,3.3186,4.97,69.9002,"Sep 23, 13",-0.027991995551235035
2013-09-24,70.6971,70.7814,69.6885,69.8714,90602953,12943279,-0.22,-0.314,70.2045,"Sep 24, 13",-0.031042894248917305
2013-09-25,69.8856,69.9485,68.7757,68.7899,79110192,11301456,-1.0814,-1.548,69.0992,"Sep 25, 13",-0.04604083489229625
2013-09-26,69.4285,69.7942,69.1285,69.4599,59086559,8440937,0.669999,0.974,69.5331,"Sep 26, 13",-0.03674946158571835
2013-09-27,69.1114,69.2385,68.6742,68.9642,56816676,8116668,-0.495714,-0.714,68.9356,"Sep 27, 13",-0.04362369106045066
2013-09-30,68.1785,68.8085,67.7729,68.1071,64852879,9264697,-0.857142,-1.243,69.4908,"Sep 30, 13",-0.055509715032193825
2013-10-01,68.3499,69.8771,68.3401,69.7085,88255013,12607859,1.6014,2.351,69.2603,"Oct 1, 13",-0.03330194605733742
2013-10-02,69.3756,70.2571,69.1071,69.9371,71849680,10264240,0.228571,0.328,69.7934,"Oct 2, 13",-0.030131784956018457
2013-10-03,70.0728,70.3356,68.6769,69.0585,80629248,11518464,-0.878571,-1.256,69.3279,"Oct 3, 13",-0.04231596493685335
2013-10-04,69.1228,69.2285,68.3714,69.0042,64673329,9239047,-0.054286,-0.079,68.8308,"Oct 4, 13",-0.04306898220632672
2013-10-07,69.5085,70.3785,69.3356,69.6785,77919884,11131412,0.674285,0.977,69.965,"Oct 7, 13",-0.033717977697930474
2013-10-08,69.9914,70.0914,68.6485,68.7056,72418815,10345545,-0.972856,-1.396,69.2624,"Oct 8, 13",-0.04720988380236268
2013-10-09,69.2342,69.6842,68.3256,69.5125,75311488,10758784,0.806856,1.174,69.1238,"Oct 9, 13",-0.036020019442545244
2013-10-10,70.1885,70.3399,69.5771,69.9482,69650490,9950070,0.435714,0.627,69.9862,"Oct 10, 13",-0.029977853248999046
2013-10-11,69.5699,70.5485,69.3085,70.4016,66934938,9562134,0.453428,0.648,70.021,"Oct 11, 13",-0.023690228387502885
2013-10-14,69.9756,71.0828,69.9071,70.8628,65474542,9353506,0.461142,0.655,70.7476,"Oct 14, 13",-0.017294435299452685
2013-10-15,71.0721,71.7142,70.7885,71.2399,80018603,11431229,0.377142,0.532,71.3327,"Oct 15, 13",-0.012064917577198004
2013-10-16,71.5414,71.7899,71.3185,71.5876,62775013,8967859,0.347714,0.488,71.5491,"Oct 16, 13",-0.007243110862724832
2013-10-17,71.4256,72.1114,71.3828,72.0714,63398335,9056905,0.483714,0.676,73.1187,"Oct 17, 13",-0.0005339072720943877
2013-10-18,72.2842,72.7514,72.2442,72.6985,72635570,10376510,0.627142,0.87,72.5758,"Oct 18, 13",0.008162540788435424
2013-10-21,73.1099,74.8999,73.0742,74.4802,99526945,14218135,1.7817,2.451,74.3383,"Oct 21, 13",0.03287065992325604
2013-10-22,75.2006,75.4927,72.5756,74.2667,133515753,19073679,-0.2135,-0.287,74.2638,"Oct 22, 13",0.02990990141436896
2013-10-23,74.1428,75.0956,74.1428,74.9942,78431122,11204446,0.727499,0.98,74.7563,"Oct 23, 13",0.039998668698750246
2013-10-24,74.9999,76.0671,74.6356,75.9871,96191095,13741585,0.992856,1.324,75.6046,"Oct 24, 13",0.05376792923024442
2013-10-25,75.9021,76.1756,75.0156,75.1368,84448133,12064019,-0.850285,-1.119,75.6317,"Oct 25, 13",0.04197620576370232
2013-10-28,75.5771,75.8571,74.7442,75.6965,137610123,19658589,0.559714,0.745,75.1705,"Oct 28, 13",0.049737969405033215
2013-10-29,76.6099,77.0356,73.5056,73.8111,158952115,22707445,-1.8854,-2.491,75.2387,"Oct 29, 13",0.023591767565895948
2013-10-30,74.2299,75.3599,73.8599,74.9851,88540697,12648671,1.174,1.591,74.8111,"Oct 30, 13",0.03987247243443697
2013-10-31,74.9999,75.3556,74.4671,74.6716,68923785,9846255,-0.313428,-0.418,76.7362,"Oct 31, 13",0.03552494179023965
2013-11-01,74.8599,74.9714,73.6914,74.2899,68722304,9817472,-0.381714,-0.511,75.6005,"Nov 1, 13",0.030231632549760946
2013-11-04,74.4428,75.2599,74.1156,75.2499,61157033,8736719,0.959999,1.292,74.7479,"Nov 4, 13",0.04354464504873812
2013-11-05,74.9399,75.5549,74.7142,75.0641,66368071,9481153,-0.185857,-0.247,77.5668,"Nov 5, 13",0.040968022421331886
2013-11-06,74.8785,74.9799,74.0285,74.4171,55844152,7977736,-0.646999,-0.862,74.4509,"Nov 6, 13",0.03199560670587546
2013-11-07,74.2256,74.7414,73.1971,73.2131,65655100,9379300,-1.204,-1.618,73.9364,"Nov 7, 13",0.01529887019674138
2013-11-08,73.5114,74.4471,73.2271,74.3656,69829543,9975649,1.1526,1.574,74.0637,"Nov 8, 13",0.03128141905619068
2013-11-11,74.2842,74.5242,73.4871,74.1496,56863303,8123329,-0.216,-0.29,74.127,"Nov 11, 13",0.028285991243920883
2013-11-12,73.9528,74.8456,73.8571,74.2871,51114651,7302093,0.137428,0.185,74.5535,"Nov 12, 13",0.030192802929972156
2013-11-13,73.9999,74.6071,73.8514,74.3762,49304927,7043561,0.089143,0.12,74.3016,"Nov 13, 13",0.031428416902533514
2013-11-14,74.6871,75.6114,74.5528,75.4514,70605087,10086441,1.0751,1.446,75.2493,"Nov 14, 13",0.04633899090138817
2013-11-15,75.2256,75.5842,74.9271,74.9986,79479764,11354252,-0.452714,-0.6,75.1898,"Nov 15, 13",0.04005968667270375
2013-11-18,74.9985,75.3128,74.0285,74.0898,61236224,8748032,-0.908856,-1.212,74.6448,"Nov 18, 13",0.02745670150700529
2013-11-19,74.1471,74.7685,73.9956,74.2214,52234707,7462101,0.131571,0.178,74.3356,"Nov 19, 13",0.029281693637073506
2013-11-20,74.1756,74.3456,73.4756,73.5714,48545798,6935114,-0.649999,-0.876,73.9213,"Nov 20, 13",0.020267674757557575
2013-11-21,73.9428,74.4585,73.3814,74.4479,65506861,9358123,0.876571,1.191,73.9965,"Nov 21, 13",0.03242273252355097
2013-11-22,74.2171,74.5942,74.0756,74.2571,55931232,7990176,-0.190857,-0.256,83.2106,"Nov 22, 13",0.0297767712893791
2013-11-25,74.4314,75.1242,74.4285,74.8199,57348403,8192629,0.562857,0.758,74.9115,"Nov 25, 13",0.03758152486690466
2013-11-26,74.8742,76.5914,74.8571,76.1999,100345728,14335104,1.38,1.844,75.9939,"Nov 26, 13",0.0567189803341844
2013-11-27,76.6156,77.9999,76.1999,77.9942,90861841,12980263,1.7943,2.355,77.9042,"Nov 27, 13",0.08160183275805417
2013-11-29,78.4971,79.7613,78.2585,79.4385,79532215,11361745,1.4443,1.852,79.0909,"Nov 29, 13",0.10163098270833837
2013-12-02,79.7142,80.6185,78.6885,78.7471,118135885,16876555,-0.691428,-0.87,79.4916,"Dec 2, 13",0.0920428401648041
2013-12-03,79.7571,80.9113,79.6685,80.9031,112741734,16105962,2.156,2.738,80.2646,"Dec 3, 13",0.12194164740209042
2013-12-04,80.7856,81.3128,80.1171,80.7142,94452666,13493238,-0.188857,-0.233,82.6102,"Dec 4, 13",0.11932203483848972
2013-12-05,81.8071,82.1622,80.9156,81.1286,111895315,15985045,0.414428,0.513,81.5456,"Dec 5, 13",0.1250688185672149
2013-12-06,80.8271,80.9642,79.9385,80.0028,86088352,12298336,-1.1259,-1.388,80.5844,"Dec 6, 13",0.10945653786789328
2013-12-09,80.1285,81.3685,80.1285,80.9185,80123533,11446219,0.915713,1.145,80.9268,"Dec 9, 13",0.12215521031092816
2013-12-10,80.5113,81.1256,80.1713,80.7928,69567610,9938230,-0.125714,-0.155,84.4913,"Dec 10, 13",0.1204120377368434
2013-12-11,80.9999,81.5671,79.9556,80.1942,89929693,12847099,-0.598571,-0.741,80.7361,"Dec 11, 13",0.1121108197348769
2013-12-12,80.3058,80.7628,80.0042,80.0771,65572318,9367474,-0.117143,-0.146,80.3136,"Dec 12, 13",0.11048690956442882
2013-12-13,80.4071,80.4113,79.0956,79.2042,83205283,11886469,-0.872856,-1.09,79.5016,"Dec 13, 13",0.09838177559530667
2013-12-16,79.2885,80.3769,79.2871,79.6428,70648452,10092636,0.438571,0.554,80.2252,"Dec 16, 13",0.10446415818077683
2013-12-17,79.4013,79.9199,79.0535,79.2842,57475649,8210807,-0.358571,-0.45,81.0646,"Dec 17, 13",0.09949119330355476
2013-12-18,78.5285,78.7785,76.9714,78.6813,141465807,20209401,-0.602857,-0.76,77.9296,"Dec 18, 13",0.0911303440997699
2013-12-19,78.4999,78.5713,77.6757,77.7799,80239369,11462767,-0.901428,-1.146,78.0248,"Dec 19, 13",0.07862998007208444
2013-12-20,77.9185,78.8013,77.831,78.4314,109103435,15586205,0.651428,0.838,78.4299,"Dec 20, 13",0.08766480053362993
2013-12-23,81.1428,81.5313,80.3942,81.4413,125326831,17903833,3.01,3.838,81.0687,"Dec 23, 13",0.1294052550343296
2013-12-24,81.4128,81.6971,80.8613,81.0956,41888735,5984105,-0.345714,-0.424,81.2528,"Dec 24, 13",0.12461118376256254
2013-12-26,81.1571,81.3571,80.4822,80.5571,51002035,7286005,-0.538571,-0.664,80.7701,"Dec 26, 13",0.1171434158139175
2013-12-27,80.5456,80.6299,79.9285,80.0128,56471317,8067331,-0.544285,-0.676,80.1258,"Dec 27, 13",0.10959521508142436
2013-12-30,79.6371,80.0128,78.9029,79.2171,63407722,9058246,-0.795713,-0.994,79.2341,"Dec 30, 13",0.0985606692007617
2013-12-31,79.1671,80.1828,79.1428,80.1456,55819372,7974196,0.92857,1.172,79.9579,"Dec 31, 13",0.11143684847711627
2014-01-02,79.3828,79.5756,78.8601,79.0185,58791957,8398851,-1.1271,-1.406,78.6643,"Jan 2, 14",0.09580653974003579
2014-01-03,78.9799,79.0999,77.2042,77.2828,98303870,14043410,-1.7357,-2.197,77.9068,"Jan 3, 14",0.07173633578745774
2014-01-06,76.7785,78.1142,76.2285,77.7042,103359151,14765593,0.421428,0.545,77.2852,"Jan 6, 14",0.07758019356565471
2014-01-07,77.7599,77.9942,76.8464,77.1481,79432766,11347538,-0.556071,-0.716,78.2093,"Jan 7, 14",0.06986835372119506
2014-01-08,76.9728,77.9371,76.9556,77.6371,64686685,9240955,0.488928,0.634,77.6369,"Jan 8, 14",0.07664966946286166
2014-01-09,78.1142,78.1228,76.4785,76.6455,69905199,9986457,-0.99157,-1.277,77.1774,"Jan 9, 14",0.06289843696912632
2014-01-10,77.1185,77.2571,75.8728,76.1342,76320664,10902952,-0.511285,-0.667,76.2638,"Jan 10, 14",0.05580787104128575
2014-01-13,75.7014,77.4999,75.6971,76.5328,94860843,13551549,0.398571,0.524,76.2135,"Jan 13, 14",0.061335544772631756
2014-01-14,76.8885,78.1042,76.8085,78.0556,83734371,11962053,1.5229,1.99,83.1491,"Jan 14, 14",0.08245331084913449
2014-01-15,79.0742,80.0285,78.8085,79.6228,98472619,14067517,1.5671,2.008,79.6483,"Jan 15, 14",0.10418680375371485
2014-01-16,79.2713,79.5499,78.8113,79.1785,57471330,8210190,-0.444285,-0.558,79.2461,"Jan 16, 14",0.09802537515653197
2014-01-17,78.7828,78.8671,77.1285,77.2385,108426689,15489527,-1.94,-2.45,77.9964,"Jan 17, 14",0.07112199573151545
2014-01-21,77.2842,78.5813,77.2028,78.4385,82255544,11750792,1.2,1.554,78.0886,"Jan 21, 14",0.08776326135523706
2014-01-22,78.702,79.6128,78.2585,78.7871,95219334,13602762,0.348571,0.444,79.0734,"Jan 22, 14",0.09259754901892804
2014-01-23,78.5628,79.4999,77.8294,79.4542,100978346,14425478,0.667142,0.847,78.8633,"Jan 23, 14",0.101848705933582
2014-01-24,79.1428,79.3742,77.8214,78.0099,108384437,15483491,-1.4443,-1.818,78.6542,"Jan 24, 14",0.0818195559832978
2014-01-27,78.5813,79.2571,77.9642,78.6428,144219152,20602736,0.632857,0.811,77.0002,"Jan 27, 14",0.09059643682767551
2014-01-28,72.6799,73.5714,71.7242,72.3571,266833581,38119083,-6.2857,-7.993,72.7706,"Jan 28, 14",0.003428100718486734
2014-01-29,71.9928,72.4814,71.2314,71.5356,125942796,17991828,-0.821428,-1.135,71.7234,"Jan 29, 14",-0.007964232373085996
2014-01-30,71.7914,72.3571,70.9571,71.3974,169762789,24251827,-0.138286,-0.193,78.4086,"Jan 30, 14",-0.009880751464084564
2014-01-31,70.7399,71.6471,70.5071,71.5142,116336444,16619492,0.116857,0.164,78.0724,"Jan 31, 14",-0.008261001610042363
2014-02-03,71.8014,72.5328,71.3285,71.6471,100620772,14374396,0.132857,0.186,71.8545,"Feb 3, 14",-0.006417981442215306
2014-02-04,72.2642,72.7799,71.8228,72.6842,94273543,13467649,1.0371,1.448,73.9964,"Feb 4, 14",0.007964232373086192
2014-02-05,72.3656,73.6114,72.3216,73.2271,82322156,11760308,0.542857,0.747,73.1754,"Feb 5, 14",0.015493018295684738
2014-02-06,72.8656,73.3571,72.5442,73.2156,64497223,9213889,-0.011429,-0.016,73.2303,"Feb 6, 14",0.0153335395001241
2014-02-07,74.4828,74.7042,73.9114,74.2399,93638601,13376943,1.0243,1.399,74.5196,"Feb 7, 14",0.029538246482105922
2014-02-10,74.0942,75.9985,73.9999,75.5699,86451022,12350146,1.33,1.791,75.3834,"Feb 10, 14",0.04798231588173064
2014-02-11,75.8014,76.8214,75.6428,76.5656,70672252,10096036,0.995713,1.318,76.4061,"Feb 11, 14",0.061790406033013605
2014-02-12,76.7071,77.0799,76.1771,76.5599,77127064,11018152,-0.005714,-0.007,76.8325,"Feb 12, 14",0.061711360021300864
2014-02-13,76.3799,77.8356,76.3142,77.7756,76960156,10994308,1.2157,1.588,77.3454,"Feb 13, 14",0.0785703488702661
2014-02-14,77.4956,77.9971,77.3156,77.7128,68468036,9781148,-0.062857,-0.081,77.6418,"Feb 14, 14",0.0776994559692914
2014-02-18,77.9999,78.7413,77.9442,77.9985,65306248,9329464,0.285714,0.368,78.309,"Feb 18, 14",0.08166146395987252
2014-02-19,77.8214,78.1271,76.3356,76.7671,78554420,11222060,-1.2314,-1.579,77.5144,"Feb 19, 14",0.06458475188566346
2014-02-20,76.1414,76.7142,75.5714,75.8785,76529103,10932729,-0.888571,-1.157,75.9733,"Feb 20, 14",0.05226189469129768
2014-02-21,76.1132,76.3671,74.9428,75.0356,69757247,9965321,-0.842856,-1.111,75.518,"Feb 21, 14",0.04057279236276858
